hash,image_ids,labels,azimuths,num_images
ebc5add6bb3aa660b61017f8d1a2a74a779c727cbee8cec19a904df99ce32ce8,train_02749.png; train_07155.png,1; 0,159.33; 324.01,2
ebca658ed58fbbcd70445d4c1299bb5f4352e314500021753c0bd9ed2f25685b,train_06509.png; train_06878.png,1; 0,42.29; 283.90,2
ebec349359497f25ce71e0f6d007e74da3f018ed7f82a1fde7ee830aff95be27,train_01098.png; train_05328.png,0; 1,324.92; 179.33,2
ebf486d9cb8f3bf7cf098142d961a55652c528ead8be268119bd73429c194769,train_05666.png; train_07559.png,0; 1,290.61; 121.72,2
ec0c9f73b0d59138a307fdd6e75827f7589eb144eabeb956fead4a2923f2aa68,train_00524.png; train_07244.png,0; 1,339.19; 12.89,2
ecad28017317580ea80188babe5c6622b55c73e6bb2895f9a9d32eb476645d11,train_03412.png; train_06861.png,0; 1,315.18; 298.63,2
ed54a2d8dba51808ad3d4ea329ee6f91f774d467794f3799c183a2bf3c6a9f68,train_00065.png; train_06559.png,1; 0,168.25; 47.74,2
edbe4fbca3f2f7e46658a57a34aea64ed4892d2e5df6403f86bb4720b2597fa8,train_02433.png; train_06417.png,0; 1,261.53; 219.13,2
edcf7a69149cf9a060af4af77f011eb16e997b4b06984826517cf6b18856cd64,train_04717.png; train_05899.png,0; 1,295.87; 57.47,2
edd1f1b79ffcb40988c046bd030820ebccd0b9035f67ecc177a2879f0eccc375,train_02161.png; train_04050.png,0; 1,174.70; 65.19,2
edeb3ba65c4e36e2e9d4d855dfe800d6f56740bd7f59c72e6118f7911c32a851,train_01797.png; train_07298.png,1; 0,67.34; 338.93,2
ee44c060db69d33d018ee3e300a95c449254893915db94ee592739e597eb9ab5,train_04112.png; train_05479.png,0; 1,278.21; 123.46,2
ee67c390f7491c385b80797bd3f3563a451c2231a789e9b7a312699212cb8802,train_02726.png; train_04953.png,1; 0,348.78; 58.64,2
ee6d0c8b117b453419fd4478c53ddce0a48d08a345b540e9bb9b9e6f42eec519,train_06799.png; train_07212.png,1; 0,20.46; 28.24,2
ee83aa8c46d156d437f6e5ee0f2fdc2490e8666ee75b7bfc146d7282e8a3c24e,train_02871.png; train_03422.png,0; 1,266.99; 192.10,2
eeae496263d8ef542341abd74880d553a88b456aa692565f599b58a5b15008af,train_01074.png; train_02766.png,0; 1,340.98; 214.54,2
eeb74f6ffc8945fbe0994861be1f35fa877bf2a7fc7eaa22360a27e9b680389d,train_00489.png; train_02907.png,1; 0,171.35; 309.97,2
eebf0b20a8665249ec93f1bf97bac90e32803b697de4225dd35307d1f7f5ce18,train_00362.png; train_00608.png,0; 1,350.00; 55.93,2
eee09b5c3142d14032b31646ad9f3d385e3a97a569127d5d4faf608ae709de79,train_00472.png; train_02716.png,0; 1,304.84; 98.39,2
ef079ec1b9e6a0d24177c0d0b01fe8db4b219c6fe834a5cd47cb3449c7d8a2bc,train_02588.png; train_02759.png,1; 0,120.24; 310.18,2
ef280cd2e5d53e66c9f944e644f07bdd6e4a1f38c5fafbf0c0d8d8dc16f54bbf,train_05093.png; train_05136.png,1; 0,237.79; 339.70,2
ef2c428dcdd6bce7c08858e8c3f3aa7b5d1cc88c14e52bc323946f107d39a731,train_02695.png; train_04731.png,0; 1,337.30; 339.09,2
ef2e12b268d34021ffcbb7c89726c6f086b8370f2d477161c5909c7a9c3bb4f9,train_00839.png; train_02308.png,0; 1,23.47; 113.13,2
ef32d6c23c32d5058105d42027ba8de97bd91d08cb4b8926d50f0314848d6a0c,train_00598.png; train_06871.png,1; 0,18.01; 273.68,2
ef69557c2e5c117cce2791ead267e7b82189c52bf1f7775dae4442a65e56284c,train_03628.png; train_07609.png,0; 1,342.82; 294.33,2
efc8ced58eb8bb95c88fd00c780c122689b9d2eca86901c235ce767601b32968,train_00318.png; train_00352.png,1; 0,304.24; 331.82,2
f012fd5d36ae613e1a3a7d367ad4713b7ee5c74f12c2335899c80d34767b9002,train_04419.png; train_07274.png,1; 0,349.67; 50.13,2
f020b2124104e094c2176c957c86279110b872a3c34a2a99d93db72d65fa2dc5,train_02743.png; train_07567.png,0; 1,339.45; 147.17,2
f0425a139bdbf1605d4c856efb50e8d3b46b1c349f736dd2e881f3249f60b45a,train_00900.png; train_06629.png,1; 0,285.44; 280.94,2
f04a99507c65b3457004dd8e883fc12c3e39881b4a86331bc1e093ab2c38d266,train_00988.png; train_01575.png,0; 1,344.17; 317.54,2
f06a559bae74a597301ffdfdde244d4f4af1880d387b80d481e87fb475f9a013,train_01144.png; train_03366.png,1; 0,193.46; 306.74,2
f08de62881924b13f0531ecbbf5faf0e52763e4f5ed2e3b7a8298aafbe825ae1,train_00289.png; train_00799.png,1; 0,53.86; 273.61,2
f0be7f6feb28e31ac2a86e3907e325063bd289098540d5e83088301632d7b37b,train_02194.png; train_06720.png,1; 0,62.41; 304.04,2
f13d16c5a08252867f1f3055057aaefc37e624c75fe812e3b018a8fa40fcc94c,train_03210.png; train_07654.png,0; 1,310.72; 132.36,2
f189f07bf63b65be5ab30cf9191f17327cb646e7418756b39e3bd83611b390ef,train_00390.png; train_01915.png,0; 1,287.07; 320.44,2
f1954f72d641e68809673a88ecf3738e2278ea00da0b4cd0f3d7988e93e0bac2,train_00810.png; train_01068.png,1; 0,267.04; 299.37,2
f199a6d5c862d2e1c8d79f121bb09bb94e6866480696fa1e1c0def07d646d403,train_03262.png; train_07739.png,0; 1,352.03; 10.39,2
f1b1386f375cc2400add98e1628afabd83dfdced066edebe41d698b1614e8f5b,train_03350.png; train_07277.png,1; 0,41.96; 322.32,2
f23a8cebe62677d2dcac9fe916c580e1d66b1769ffe7aa64cbf8770ae258a59b,train_02584.png; train_04036.png,0; 1,316.31; 72.89,2
f295fa09866c5415456827298161cc42ec68086f86b3388e646056e3a3b2e743,train_00583.png; train_07457.png,0; 1,319.78; 228.41,2
f2c0f14c9237e6791fc286f0a46227610db6d84f612e73305babd7a116d019a7,train_03782.png; train_04511.png,1; 0,275.82; 292.58,2
f2f20ce204677805126e5e17c1e56798e5646594541f57d5dda33dc39a6436d5,train_05561.png; train_07454.png,0; 1,287.21; 168.68,2
f2f6d0fb4550fd91a191a55f2e2815800a31b589be461f79f3176c71354be18c,train_04729.png; train_07438.png,1; 0,124.36; 121.98,2
f323f9b7888482cce5d2e6e887224e5c8a4d4dae7ece5b03c9339f4c52244e3f,train_00574.png; train_06719.png,1; 0,59.92; 351.19,2
f33d7aa4dd54a84dd757d8bc3871ccb9155d98143c9ebedcd8316df8881fb1fb,train_02612.png; train_07220.png,0; 1,311.12; 191.84,2
f37a9bbccbbdf5ee0fd77e64ca57733e43d43ece4385db7952a9b28e9f55656a,train_02664.png; train_04726.png,1; 0,232.78; 314.23,2
f38f1bd48d6e59d038c387188b5026680f695e0e3c2449c1d55a41e279c83f3f,train_02187.png; train_02599.png,0; 1,261.13; 122.51,2
f3a3a6735c6d57c30656e8ccec86605b80ce8ac282781f2a3f2f34af3d83e617,train_03451.png; train_03858.png,1; 0,340.79; 332.87,2
f3bac3e1882cabd742bae7b77f58bf482de3d8159c1a072ba927372f3bfd787a,train_00963.png; train_05725.png,0; 1,317.03; 30.74,2
f3f89615030c3370ac74774a37ae14f3dc7b8999b0e2ba8982a4281f9ee59e92,train_01443.png; train_04490.png,1; 0,143.95; 355.98,2
f402c56a4fe68709b87815162dd89d361eae6323dadf534c20d717daa8c88680,train_01361.png; train_02145.png,0; 1,305.56; 350.39,2
f443fe682b94f0f0f01f25a437cc5b88853057ef1062a2ebc0c8f174693df85f,train_02910.png; train_05789.png,0; 1,289.37; 172.67,2
f45206b804c7707b0ac71bc8cd196ec79c844d0e26c1ad78b0c054b64aa93d6f,train_02727.png; train_04708.png,0; 1,325.10; 2.86,2
f47a3b7d7926fe16d6a59a3e849243d3664b14564c433cd2a5f574c5ba191663,train_00986.png; train_01146.png,0; 1,283.22; 307.59,2
f4afb0771c59c89227ba3a1a4370bf9c56d3b845d26297fe5447e6cc0a8cb3b7,train_02005.png; train_06085.png,1; 0,14.09; 134.03,2
f4b2f1f368be7c7e69739c5f2db65ba4530f4f94e6b451eb13f753982e1649aa,train_05917.png; train_07015.png,1; 0,219.49; 359.79,2
f4e13309752ffd1e1a4b73b1d0fc7c780feb69e077ba2a880deae37fc75b0dfa,train_00750.png; train_05655.png,1; 0,275.13; 321.80,2
f4f4f4b444833a0ff29874f0f80be258892802e2a75a19ed8712b6db6f31e3b7,train_02639.png; train_07030.png,0; 1,278.62; 119.13,2
f4f825149abe34462a1cca2045ef16b6950a318975e308eee0488101fbcb5e31,train_00700.png; train_01576.png,1; 0,47.44; 330.91,2
f54e257b769a22100ac25e43acfaffc3f08529b45e574aba7a38bfbc0e165cbb,train_00885.png; train_03061.png,1; 0,344.34; 339.14,2
f562180be7d6e59d1ac94203db366cb43674f3f53d67777a59621adf2e942881,train_00245.png; train_05453.png,1; 0,304.43; 358.79,2
f5660c817b0e0ab70930da8fdee9b28dce8a1ae900e72f6bfb7cd810af67d762,train_00554.png; train_04592.png,0; 1,347.05; 198.00,2
f56ac41c8158955a30b7516b6a610f572cf9da98f9b206abc72c06843a3a167c,train_03275.png; train_03409.png,0; 1,274.33; 123.31,2
f5c30677a9c6ab8a6883c355316efba0776495879d41f37a626eada9db087529,train_01479.png; train_07152.png,1; 0,349.49; 314.51,2
f64c196e7c23deec97a1dffed62571f740075e2bdc9572e8d7a8f66534dad3c2,train_02783.png; train_03813.png,0; 1,126.33; 334.54,2
f67416926528270b74b5b5d51a0ad4c83d34ef7d4797b6bac11c7db25d7ee46d,train_00072.png; train_05211.png,1; 0,80.61; 217.62,2
f68f6b18effe97a106c45a74e75bbad45215ba537def63a1fc2689b1e62a3fca,train_03120.png; train_03233.png,1; 0,9.38; 292.73,2
f6b56199c60baaf4bb8232f903d254d1de622162c9b8b2f3b8328c2a99eaf941,train_00105.png; train_01276.png,1; 0,15.56; 289.16,2
f6ceaf92db36935236cc3f81cf92f3eefa4c2778ec02d1de1954fc247df12783,train_03327.png; train_06601.png,0; 1,289.50; 252.54,2
f6fb188cc004e2ab58e72432397d69627ee381aa4e662faade9ff3f57bd57223,train_04710.png; train_05710.png,1; 0,343.95; 340.00,2
f6fd93e26bba12e23093f57ac58b61f240969628d1ae2912f04546ed393a0567,train_04248.png; train_04501.png,1; 0,152.24; 290.92,2
f733e17cf4d4f7e747c08a0c4920649be86114a3abe853302a5c87bd5729236d,train_01466.png; train_06494.png,0; 1,346.16; 231.84,2
f77aab02d7fbd31b70d7e1551cba650e8c4ddd445a90fe5a9b77196269884d64,train_03273.png; train_07832.png,1; 0,206.40; 273.02,2
f7a4b1efd2957ddc0475da4f1699defdd04fcab188441a77cb4bb607b6d35260,train_01845.png; train_06636.png,1; 0,125.65; 280.83,2
f7ac33e980138e61264ea0af5fe81ff943ae0365be16fedea239f08b68e8da97,train_03743.png; train_04471.png,0; 1,323.06; 6.26,2
f7ca423c0ab86eae13531f59910dcf8295e602e9ccc6899f6b3a6dd533b8a01f,train_00091.png; train_06129.png,1; 0,116.85; 272.89,2
f7e2bc97881cbaaa1a1a881cac2fe3427714466a2eb4de1ab10cc82d282bf20e,train_06156.png; train_06956.png,0; 1,310.04; 302.35,2
f82930d6c93a8e683caccff5762bef3634ae302832bb92e0783de88d9e92cf44,train_02455.png; train_06635.png,0; 1,72.05; 310.05,2
f85b083007a6bfc2e0d717a48d5775a9da29aee234599a7c75780c511876f6cc,train_05234.png; train_07427.png,1; 0,23.98; 320.54,2
f85e5fd212066e0f0cf5d84b22331b065691c37dbdf8288e79fc06323554413f,train_01318.png; train_05965.png,0; 1,331.59; 38.29,2
f8904b5958c4282efc4d90967ace27cd0ffbc7ea728e7a81193c73ad67d1d462,train_04689.png; train_06992.png,1; 0,61.01; 279.18,2
f8f517e00ac941761d9f30c46e647f3f8116a24729b329016c4228501e6c1134,train_00535.png; train_01858.png,0; 1,344.42; 106.62,2
f93a5236eccd4f0eb09f5d510d3eccfae1780ffb9af0f5edb18f621c1c89d3c4,train_04541.png; train_07022.png,1; 0,333.56; 314.49,2
f9560f9783f982cc27e63aef654b69edcfae9d61bfe12535e9e68cc1cda2f62a,train_01341.png; train_02353.png,1; 0,77.50; 315.00,2
f96c21aef1bd2e32e88850d97f7f6911d820b18f5c054b7028efe16e5913dc7b,train_01273.png; train_02970.png,0; 1,280.97; 344.09,2
f9ae82c5d58f23d4f8eaca492eb4d7d2a362a8e302572b0d87126b062ec122b8,train_04144.png; train_05343.png,1; 0,264.75; 330.57,2
f9af5abc461b3c3196d81a4bcf3e15481fb4604cb69e33068ad81cdcfc46c685,train_01972.png; train_06929.png,1; 0,50.50; 296.14,2
f9fe04d709927a2a2b41cd45170449fd803ee733fc8d967e879cf258bc81142d,train_04564.png; train_04881.png,0; 1,358.68; 78.58,2
fa22b124e37f184f35fb87a7562c3b827fe72af4a6dcf82127f95fdc13c69bc1,train_02007.png; train_06048.png,1; 0,214.38; 281.33,2
fa5ffc31f229fb4499cf699c981f358290b21663b282d91abd7b73d2ec5c84d3,train_03800.png; train_06165.png,0; 1,281.66; 190.48,2
fa63716ea709171ecfc43335f823a4d9f752c7a4a81898305cbd22b37280cbda,train_05132.png; train_06936.png,0; 1,317.12; 298.58,2
facc31f9105f11414fdea32842feae76cb78fcd546ab636fb27d78faa693dc69,train_01360.png; train_02872.png,0; 1,301.27; 196.27,2
faf21246ab1aa15a85920601640843a74880344de73f67ab3131016a2ee16140,train_05210.png; train_05850.png,0; 1,328.08; 268.23,2
fb0c126f13055fabf6472eacc893e25f26d1f3a539a72b49ace337bafa1480ae,train_01108.png; train_03685.png,0; 1,333.20; 326.14,2
fb17ab5e83c2d4fc75ec692e3acf4ab315fb16131279487f299716faa9d136fa,train_01246.png; train_06739.png,0; 1,351.58; 177.48,2
fb4f2802e5405509285be070f6e08940ce2321b01d1505ccb776f9d3f57a1a34,train_00699.png; train_02927.png,1; 0,64.33; 270.87,2
fb8e5eb840dcdd765cec9fde7ee1c067f3a5a7c67414ecd19c02bda9b515062e,train_02490.png; train_03380.png,1; 0,184.91; 315.89,2
fba5fcb339891eff73786ce9c67ce13dec0b5f526dcb53868acaa039e6860dc1,train_02387.png; train_04736.png,1; 0,68.87; 351.88,2
fc158c29ed67df1f2ea06d60afbfb687eb55056ae04e3dbd18d874ecfa2d0db9,train_00033.png; train_01629.png,0; 1,295.85; 286.77,2
fc1e60b02b97e8948300710975eb77e7fa0ccdbe99967ff87d6f8fa4e8651d6d,train_01448.png; train_05360.png,0; 1,327.45; 206.62,2
fc247576d39b9957022ddf939b22777daf46d08bad095291e8a5f3fe00837244,train_03265.png; train_05397.png,0; 1,309.51; 14.45,2
fc35481f0da7db576b7998e3719b41aba7309087f66dfa15dfcec8a5ce61a83a,train_02284.png; train_07177.png,0; 1,335.43; 149.43,2
fc44f06a98167d37a72397e140ca49d2aa333d8b5485fd4b83a8d0f0bb1b5eac,train_02230.png; train_04070.png,0; 1,260.21; 69.81,2
fcb46706d54153f7164c11d8923fb0d3987c5eb5a13ce95a2ecb04b78d79cc88,train_01357.png; train_05378.png,0; 1,313.76; 356.08,2
fcb83fdfc87ee14c2b7214a8c6f5acace214eef2ad2e110dec9943680cdec019,train_00842.png; train_05249.png,0; 1,304.76; 234.76,2
fcc1a5d3d569448b19b4f48dfd8bb708b29ea5028070f6959bceb8cba0f0246b,train_07019.png; train_07035.png,0; 1,271.22; 326.29,2
fcc8461bac54ffc9660cdb8d60876c0e42b064940d809996902c57b626c61c8c,train_00923.png; train_01651.png,0; 1,303.10; 2.01,2
fd5149fa68570413633888cf17a8ca7d2ed2f3a34c9524b32c206f615e796d1e,train_05938.png; train_06942.png,0; 1,120.67; 359.20,2
fdd720abfa6ab4f53da9cde05535f2139bf271e0c3914148e4388f1bda1d13b3,train_00457.png; train_04457.png,1; 0,352.24; 242.23,2
fddcfff9568c0f3443658153f3b53ac57336aaa2c9717fc35862110c0c370642,train_00001.png; train_06657.png,1; 0,77.69; 120.29,2
febd3ba69a65289f0af22cf0870d4454c82247c5dfe7e1eef9f65ce667e6c6de,train_01850.png; train_06159.png,1; 0,128.51; 277.53,2
febfd5a02deb402ec3904298bbe75c2b1718d5c0b134f9d8bac159ceafdada8e,train_04554.png; train_05911.png,1; 0,211.47; 341.99,2
ff086f072a914237e66792f08fb4048ff144e9e0f882b34e3ea25d83284cce46,train_01800.png; train_02854.png,0; 1,284.35; 132.08,2
ff1091f8f7bccbd6407331f74b30bcdbed4bc288b7dad701c3b3fac97c6ea8c4,train_02364.png; train_04183.png,1; 0,199.83; 336.25,2
ff8df67ecc87fb2924b4b6b4277afe47369739dde20ccf6947531c08f9e022e4,train_04833.png; train_05555.png,1; 0,236.14; 290.98,2
ffc15364359b87af693fdcd83fdef1b045a6d06d9cbfd7f56f7cafa058158d40,train_05129.png; train_07527.png,1; 0,33.57; 307.22,2
ffc8a207cc0b901e7ffdc0e17164da2a6f3cd550d5f1651ce077fc3336278420,train_02603.png; train_07410.png,0; 1,340.47; 220.56,2
